param n:= 98 ;
param r:= 2 ;

param Tmax:= 1000 ;

param cant_clases:= 10 ;

param b:=
21	0	1	1	1	1	0	1	0	0	0
22	0	0	0	0	0	0	1	0	0	0
23	1	0	0	0	0	0	0	0	0	0
24	0	1	0	0	1	0	0	0	1	0
25	0	0	0	1	0	1	1	0	0	0
26	0	0	0	1	1	0	0	0	0	0
27	0	0	0	1	0	0	0	0	0	0
28	0	0	1	1	0	0	0	0	0	1
29	0	0	0	0	0	1	0	1	0	0
30	1	0	0	0	1	0	0	1	0	0
31	1	0	0	0	0	1	0	0	0	0
32	0	0	0	1	0	0	0	1	1	0
33	1	0	1	0	1	0	0	0	1	0
34	0	0	0	0	0	0	0	0	1	0
35	1	0	1	0	0	0	0	0	0	0
36	0	0	1	0	1	1	0	0	0	0
37	1	0	0	0	0	0	0	0	1	0
38	0	0	0	0	0	0	0	0	0	0
39	1	0	0	1	0	0	0	0	0	0
40	0	0	0	0	0	0	0	0	1	0
41	1	1	0	1	0	0	0	0	1	0
42	0	0	0	1	1	0	1	0	0	0
43	0	0	0	0	0	0	0	1	0	0
44	0	1	0	0	0	0	0	0	0	0
45	0	0	0	0	0	0	0	0	0	0
46	0	0	0	0	1	1	1	0	1	0
47	0	0	1	0	0	1	0	0	0	1
48	0	0	0	1	0	0	1	0	0	0
49	0	1	0	1	0	0	0	0	0	0
50	1	0	0	0	0	1	0	0	0	0
51	0	0	0	0	0	0	0	1	0	1
52	1	0	0	1	0	0	0	0	0	0
53	0	0	0	1	1	0	0	0	0	0
54	1	0	0	1	0	1	0	1	1	0
55	0	0	1	0	1	0	0	0	0	0
56	1	0	0	1	1	0	0	0	0	1
57	0	0	0	0	0	0	0	0	0	0
58	0	0	1	0	1	0	1	0	1	0
59	0	0	0	1	0	0	0	0	1	0
60	0	1	0	0	0	0	0	1	1	0
61	0	1	0	0	1	0	0	0	0	1
62	1	0	0	0	0	0	0	0	0	0
63	1	0	0	0	0	0	0	0	0	1
64	0	0	0	0	0	0	0	1	0	0
65	1	0	0	1	0	0	1	0	0	1
66	0	0	0	0	1	0	0	0	0	0
67	0	0	0	0	0	0	0	0	0	0
68	0	0	0	1	0	0	0	1	0	0
69	0	0	1	0	0	0	1	0	0	0
70	1	0	0	0	0	0	0	0	0	0
71	1	0	0	1	0	0	0	0	0	0
72	0	0	0	1	0	0	1	1	0	1
73	0	0	0	0	0	1	0	0	0	0
74	0	0	1	0	0	0	1	0	0	0
75	1	0	1	0	1	1	1	1	0	0
76	0	1	0	1	1	0	0	0	1	0
77	1	1	0	0	0	0	0	1	0	1
78	0	1	0	1	0	0	0	0	1	0
79	1	0	1	1	0	0	0	0	0	1
80	1	0	0	1	0	0	0	0	1	0
81	0	1	0	0	0	0	0	1	0	0
82	1	1	0	1	0	0	0	0	0	0
83	1	0	0	0	0	0	0	0	1	0
84	0	1	1	1	0	0	0	0	1	0
85	1	0	0	0	1	1	0	0	0	0
86	0	0	1	1	1	1	0	1	0	0
87	0	1	0	0	0	0	0	0	0	0
88	0	1	0	0	0	0	0	0	0	1
89	0	0	0	0	0	0	0	0	0	1
90	0	0	0	0	0	0	1	0	0	0
91	1	1	0	0	0	0	0	0	0	0
92	0	0	0	0	0	0	0	0	0	0
93	0	0	1	0	0	0	0	1	0	1
94	0	0	0	1	1	0	0	0	1	0
95	0	0	0	0	0	0	0	0	0	1
96	0	0	0	0	0	0	0	0	0	0
97	0	0	0	0	0	0	0	0	0	0
;

